English,Mon,Original_Definition
Play,ဇာတ်,"2 (n) story.    ဇာတက (n) Buddha’s life stories, story of earlier incarnation of the Buddha, a birth story of the Bodhisat, play, stage play, drama.    ဣဗြဴဇာတ် (n) actress.    တံၚ်နၚ်ဇာတ်အတိက်တုဲထ္ၜးဥပမာရ (v) citing old stories he expounded and interpreted them.    ရဲဇာတ် (n) actor.    သုတ်ဇာတ် (n) jataka. [Cf.] ပေဲါ။"
Play,တေက်ဇာတ်,"(v) rehearse an act, play, etc. prearrange, rehearse."
Play,တိုက်,"4 (v) play {musical instrument}, beat {a drum, a gong}, strike."
Play,တ္ဍတ်,"2 (v) frolic, gambol, play, be in high spirit, be lively, light.    ဆေၚ်ဗြုတ္ဍတ် (v) to music is playing in high spirit."
Play,ထၠိန်,"(v) to smart as the eyes, sticky, greasy, play, be put to mischief."
Play,သတ်ဇာတ်,"(n) story of a stage, play, film, drama, episode, story, birth story."
Play about,ထ္ဍုတ်,"(v) to tease, joke, play about."
Play about or disport in water,ဝေၚ်ဍာ်,"(v) to join in throwing water, at new year festival အတး pour water on one another during the water Festival, play about or disport in water."
Play about.  ခ္ဍုတ်၊ ထ္ဍုတ်။,ခဍုတ်,"(v) to tease, Joke, play about. [id] ခ္ဍုတ်၊ ထ္ဍုတ်။"
Play about.  ထ္ဍုတ်။,ခ္ဍုတ်,"(v) to tease, Joke, play about. [id] ထ္ဍုတ်။"
Play by plucking strings that are stretched over a board.    တိၚ်စံၚ်  to play a harps,စံၚ်,"1 (n) harp. [id] ထၞ။    စံၚ်ထၞမွဲဂကူ (n) musical instrument of ancient and medieval time, play by plucking strings that are stretched over a board.    တိၚ်စံၚ် (v) to play a harps."
Play caroms,ပှော်,"ပှော်ဇျၚ် (v) flick pips, play caroms."
Play caroms,ပေါဟ်,"ပှော်ဇျၚ် (v) flick pips, play caroms."
Play false,ပလဳ,"(v) cajole, wheedle, deceive, play false, lie, to be deceitful, insincere, to feign, to be false."
Play foot ball.    ပေဲါဗဝ်  football match,ဗဝ်,"1 (n) ball, football.    တေံဗဝ် (n) to kick a ball, play foot ball.    ပေဲါဗဝ် (n) football match."
Play footsie with somebody.    မၞိဟ်တြုံမၞိဟ်ဗြဴတံ မကဆော်ဝေၚ်ညးသ္ကံ နကဵုဇိုၚ် ပ္ဍဲသၟဝ်ခုၚ်။,footsie,(n)  play footsie with somebody. [IDM] (infml)  မၞိဟ်တြုံမၞိဟ်ဗြဴတံ မကဆော်ဝေၚ်ညးသ္ကံ နကဵုဇိုၚ် ပ္ဍဲသၟဝ်ခုၚ်။
Play one false,လှန်,"သၠန်စ (v) deceive, play one false."
Play tag,ဒဴဗက်,"(v) to chase one another, play tag."
Play the buffoon,ပျိုၚ်,"(v) to clown, play the buffoon, to joke, to jest, to play, amuse oneself. [id] ပျိုၚ်ပျေက်။ [Syn.] ပျေက်။"
Play the buffoon.  ပျိုၚ်။,ပျေက်,"(v) to clown, play the buffoon. [Syn.] ပျိုၚ်။"
Play the coquette.  မၞိဟ်ဝေၚ်ကဝေၚ်သ္ပမိပ်။,မၞိဟ်ဝေၚ်သ္ပမိပ်,"(n) philander, flirt, play the coquette. [id.] မၞိဟ်ဝေၚ်ကဝေၚ်သ္ပမိပ်။"
Play the game of the entada bean.  ဝေၚ်ဒၞေံ။,တက်ဝေၚ်ဒၞေံ,တက်ဝေၚ်ဒၞေအ် (v) play the game of the entada bean. [id] ဝေၚ်ဒၞေံ(အ်)။
Play the man,သ္ပၝောံကၞိဟ်,"(v) lead, act the man, play the man."
Play thing.  ကောန်ရုပ်ပရဳဝေၚ်။,အရာဇွောံဝေၚ်,(n) play thing. [id.] ကောန်ရုပ်ပရဳဝေၚ်။
Play with.  jest,ဓၟက်,"(v) play with. (adj) jest, joke. [id] ဒၟာနူ။"
Play writer,မၞိဟ်ခၞံချုဇာတ်ပၠ,(n) play writer.
Play.    ဂၠုၚ်ပဝေၚ်  racing canoe.    ဝေၚ်  to play,ပဝေၚ်,"2 (n) sport, play.    ဂၠုၚ်ပဝေၚ် (n) racing canoe.    ဝေၚ် (v) to play."
Playboy,မၞိဟ်ဟွံဟီကမၠောန်ကၟိတ်,"(n) playboy, man about town."
Played by man sitting in centre.  ဗာတ်တလာ။,ဗာတ်,"1 (n) melodic percussion instrument, esp. Gong-chime consisting of set of graduated gongs suspended from circular frame, played by man sitting in centre. [id] ဗာတ်တလာ။"
Player .  သၟာ 3,မှာ,"3 (n) craftsman, worker, player {in compaq}. [id.] သၟာ 3."
Player of orchestra consisting of drums circle,အ္စာဆေၚ်ဝိုၚ်,(n) player of orchestra consisting of drums circle.
Player.  မၞိဟ်သၟာဝေၚ်ဒံၚ်ထလာ်ဂြိပ်၊ မၞိဟ်သၟာတိၚ်တိုက်ကွိၚ်ကွိုက်မွဲမွဲ။,မၞိဟ်မှာဝေၚ်ဒံၚ်ထလာ်ဂြိပ်,(n) player. [id.] မၞိဟ်သၟာဝေၚ်ဒံၚ်ထလာ်ဂြိပ်၊ မၞိဟ်သၟာတိၚ်တိုက်ကွိၚ်ကွိုက်မွဲမွဲ(ယ်)။
Playfellow,မၞိဟ်ဝေၚ်ကၠုၚ်လဝ်မွဲစွံ,"(n) playfellow, playmate."
Playful.  မဒၟက်။,မတ္ၜေံထ္ဍုတ်ဓၟက်,(adj) playful. [id] မဒၟက်။
Playfully,ဓၟက်ထ္ဍုတ်,"(adv) playfully, jokingly. [id] ဒၟက်ထ္ဍုတ်။"
Playfully,နဒဒှ်မတ္ၜေံထ္ဍုတ်ဓၟက်,(adv) playfully.
Playgoer.  မၞိဟ်အာဗဵုပေဲါတွဵု။,မၞိဟ်အာဗဵုပေဲါလၟိုန်,(n) playgoer. [id.] မၞိဟ်အာဗဵုပေဲါတွဵု(ဝ်)။
Playing card,ဖေဝ်,1 (n) playing card.
Playmate,မၞိဟ်ဝေၚ်ကၠုၚ်လဝ်မွဲစွံ,"(n) playfellow, playmate."
Playmate   မၞိဟ်ဝေၚ်ကၠုၚ်လဝ်မွဲစွံ။  playful   မတ္ၜေဟ်ထ္ဍုတ်ဓမက်၊  မဒမက်။  playfully   နဒဒှ်မတ္ၜေဟ်ထ္ဍုတ်ဓမက်။  plaything   အရာဇွောံဝေၚ်၊  ကောန်ရုပ်၊  ပရဳပဝေၚ်။  play music.   တွိၚ်တွိုက်၊  တလိုန်တလိုဟ်။  play a game.   ဝေၚ်လံၚ်၊  ဝေၚ်လံၚ်စ။  play the violin.   ဇက်ဂြဝ်။  play with.   ဒမက်၊  ဓမက်။,play,"vt.vi.  ခဍုတ်လဒါ်၊  ဂဍုတ်ဂဒါ်၊  ဂရိုၚ်စရဵု၊  ဂရိုၚ်ပဝေၚ်၊  ပဝေၚ်၊  ပွေၚ်၊  ဝေၚ်၊  သွေၚ်။  ၂။  လုပ်ဍိုက်ဇာတ်။  ၃။  တိၚ်တိုက်ကပေါတ်ကွိၚ်ကွိုက်မွဲမွဲ။  n.  ပေဲါမိပ်မိပ်ဇြိပ်ဇြိပ်၊  ဝေၚ်ဒံၚ်ထလာ်ဂြိပ်၊  ဒဒှ်မဝေၚ်။  ၂။  ဇာတ်ပၠ။  a play on words. (n)  ပွမထ္ဍုတ်နကဵုဂလာန်ဓမက် မတိတ်အဓိပ္ပာဲၜါလွး။  player (n)  မၞိဟ်သၟာဝေၚ်ဒံၚ်ထလာ်ဂြိပ်၊  မၞိဟ်သၟာတိၚ်တိုက်ကွိၚ်ကွိုက်မွဲမွဲ။  playfellow, playmate (n)  မၞိဟ်ဝေၚ်ကၠုၚ်လဝ်မွဲစွံ။  playful (adj)  မတ္ၜေဟ်ထ္ဍုတ်ဓမက်၊  မဒမက်။  playfully (adv)  နဒဒှ်မတ္ၜေဟ်ထ္ဍုတ်ဓမက်။  plaything (n)  အရာဇွောံဝေၚ်၊  ကောန်ရုပ်၊  ပရဳပဝေၚ်။  play music. (vt.vi)  တွိၚ်တွိုက်၊  တလိုန်တလိုဟ်။  play a game. (vt.vi)  ဝေၚ်လံၚ်၊  ဝေၚ်လံၚ်စ။  play the violin. (vt.vi)  ဇက်ဂြဝ်။  play with. (vt.vi)  ဒမက်၊  ဓမက်။"
Plays,သိန်သာ,"(n) [Eng.] censor, person authorized to examine books, films, plays, letters etc."
Plaything,ပဝေၚ်ပး,"ဗရဳဝေၚ် (n) plaything, toy."
Plaything,ဗရဳပဝေၚ်,(n) plaything.
Plaza.  ဒပ်ဇၞးဝၚ်၊ အရှာံ၊ အသှာံ။,အသာံ,"(n) enclosure, enclosure in which a Buddhist temple stands, platform of flat ground around a pagoda or palace, square, plaza. [id] ဒပ်ဇၞးဝၚ်၊ အရှာံ၊ အသှာံ။"
Plciades,စၞံၚ်ကောန်စာၚ်,(n) Plciades.
Plciades,စၞံၚ်ကောန်သၟိၚ်ဇမၠိၚ်ဍာ်,(n) Plciades.
Plead in court,ဗက်ဂဗုတ်,"(v) practice law, plead in court, speak for someone in some matter."
Plead insolvency.  ဒုၚ်ဒေဝါလဳ။,ဒုၚ်လိက်မၞိဟ်ဒိုက်ဒိန်,(v) plead insolvency. [id] ဒုၚ်ဒေဝါလဳ။
Pleader,ညးဗက်အမှု,(n) pleader.
Pleader,သၟာဂဗုတ်,"(n) pleader, advocate, lawyer."
Pleader,အသံမဂွံလဝ်နူတၠညး,"(n) [obs.] pleader, advocate, licensed legal practitioner."
Pleader.  ညးမအာဂတပၠတရဴ  leader,အ္စာဥပဒေ,"(n) lawyer, pleader. [Cf.] ညးမအာဂတပၠတရဴ (n) leader."
Pleasant,ကျေဝ်,"(v) to be pretty, nice looking, pleasant, nice, beautiful."
Pleasant,ဂၠံၚ်ၜိုဟ်သြိုဟ်,"(v) {of journeys} be free of hazards, be fair, pleasant, smooth {of conditions, opportunities} be favourable."
Pleasant,ဍိုတ်,"3 (v) be melodious, smooth, be fine in texture, to be soft, gentle, pleasant."
Pleasant,တ္ၜိုဟ်,"2 (v) to be cold, cold, pleasant, peaceful, quiet.    ဣဏံစွံထောံပ္ဍဲဒၞာဲတ္ၜိုဟ်တ္ၜိုဟ် (v) put this in a cold place.    ဥတုတ္ၜိုဟ် (n) cold season.    ကာလဂှ်ဍေံဂွံမံၚ်တ္ၜိုဟ်တ္ၜိုဟ်ရ (adv) after that he was able to live in peace.    ဒၞာဲဏံၜိုဟ်သြိုဟ်ကွေံဇူစိုအ် (v) this is nice quiet spot, let us rest here.    သၞိၚ်ၜိုဟ်သြိုဟ်ဒၟံၚ် (v) it is cool in the shade. [Cf.] ဂံက်၊ ဂီု၊ ညိၚ်၊ သာ၊ သ္ၜိုဟ်။    တ္ၜိုဟ်မ္ဂးၜံၚ်ပၟတ်ညိ (v) do warm yourself at the fire if you are cold. [id] တ္ၜောဟ်။"
Pleasant,မှောဝ်ဇာ,"(adj) pleasant, satisfied. [id.] မှောဝ်၊ မှောဝ်မှ၊ လျုၚ်၊ လျုၚ်စိုတ်၊ လျုၚ်ဖဳ၊ လျုၚ်သ္ၚိုက်၊ သ္ၚဳ၊ သ္ၚဳလလံ(မ်)။"
Pleasant,ၜိုဟ်,"(v) to be cool, cold, pleasant, quiet, to be comfortable, to be calm."
Pleasant grove,လ္ဂီု,"လ္ဂိုမ် (n) pleasant grove, thickly wooded forest."
Pleasant grove,လ္ဂိုမ်,"(n) pleasant grove, thickly wooded forest."
Pleasant grove,လ္ဂဵု,လ္ဂိုဝ် (n) pleasant grove.
Pleasant grove,လ္ဂိုဝ်,(n) pleasant grove.
Pleasant or succulent flavor.    ကမြောံ  labial form of ကြောံ  to taste succulent,ပရောံ,"2 ပရောအ် (n) savour, pleasant or succulent flavor.    ကမြောံ(အ်) (n) labial form of ကြောံ(အ်) (v) to taste succulent."
Pleasant or succulent flavor.    ကမြောံ  labial form of ကြောံ  to taste succulent,ပရောအ်,"2 (n) savour, pleasant or succulent flavor.    ကမြောံ(အ်) (n) labial form of ကြောံ(အ်) (v) to taste succulent."
Pleasant or succulent flavour. တမြောံ။    ကြောံ  to taste succulent,ကမြောံ,"ကမြောံ(အ်) (n) savour, savouriness, pleasant or succulent flavour. တမြောံ(အ်)။    ကြောံ(အ်) (v) to taste succulent."
Pleasant scenery,ဂၠးလညာတ်လဟိၚ်,(n) pleasant scenery.
Pleasant smell,ခမူ,သၟူမြမောဝ် (n) pleasant smell.
Pleasant smell,သၟူမြမောဝ်,"(n) pleasant smell, sense of smell. [id.] သၟူအမြာဲ(ယ်)။"
Pleasant to look at,အးၚး,"(adj.) clean, unsoiled, pleasant to look at, comely. [id] သ္အးဇ္ၚး။"
Pleasantly,ဖိဖိ,"(adv) pleasantly, comfortably."
Pleasantly,အိုက်အိုက်,"(adv) pleasantly, without care. [id] ဟွံသ္ပဂရု။"
Pleasantly.  ဖိဖိ၊ အိုက်အိုက်။,နဒဒှ်မသ္ဍိုက်မၠိုက်တဴဗွဲမလောန်,(adv) pleasantly. [id] ဖိဖိ၊ အိုက်အိုက်။
Pleasantness,ဒဒှ်မရာဆာဲမိပ်ဇြိပ်,(n) pleasantness.
Please,စုတ်ကဵုသဂြာညိစမ်,"(v) put some sugar in, please."
Please,ဒဒိုက်,"လ္ပဂၠာဲဒဒိုက် (v) please, don’t bother; please, don’t trouble. [Cf.] ဒိုက်၊ ဓဒိုက်၊ ဝေဒနာ။"
Please,ဒဒိုက်,"လ္ပဂၠာဲဒဒိုက် (v) please, don’t bother; please, don’t trouble. [Cf.] ဒိုက်၊ ဓဒိုက်၊ ဝေဒနာ။"
Please,ဖျေံဏာဂွဳစိုက်အဲအသၟဝ်တေံညိ,"(v) please, take my bags down stairs."
Please,ဗတိုန်,"ဗ္တိုန်လဝ်ဇၞာၚ်ညိ (v)  put it upon the shelf, please."
Please,ဗၠိန်,"လ္ပဗၠိန်အဲညိ (v) please, do not try to make me change my plans. [Cf.] ဖျေၚ်၊ ဗလေတ်။ Der.] ဒၠိန် (v) to be out of alignment."
Please,မွဲသွုၚ်,"ကဵုသုၚ်ဍာ်မဲသွုၚ် (n) give me a drink, please."
Please,ရီုအဲညိ,"(v) come and help me, please."
Please,လေ,"ဇကုကၠုၚ်ပြဟ်ပြဟ် မာန်လေကၠုၚ်ညိ (pn) if you can, please, come soon."
Please,လေဝ်,"ဇကုကၠုၚ်ပြဟ်မာန်လေဝ်ကၠုၚ်ညိ (pn) if you can, please, come soon."
Please,သ္ပဂုန်,(v) please.
Please,သ္ၚိတ်ဇြ,"(v) to be quiet, please."
Please,ၝာဲ,"ကေတ်ဍာ်လက်ဖက်မွဲခေါ်ဏီဟာ၊ ဨကဵုကၠာၝာဲ(ယ်) (pron) do you want another cup of tea? Yes, please, dear."
Please,အေ,"ကေတ်ဍာ်လက်ဖက်မွဲခေါ်ဏီဟာ အေကဵုကၠာၝာဲ (adv) are you having another cup of tea? Yes, please."
Please accept it,ဒုၚ်,"ညးတံကဵုမံၚ်ဒါန် ဒုၚ်ဒါန်ညိ (v) they are offering it to you as a gift, please accept it."
Please be seated,ဂ္ဇံကေတ်ဒၞာဲညိအဴ,(v) please be seated.
Please come to my house,ဗှ်ေတံသီုညးၜါကၠုၚ်ပ္ဍဲသ္ၚိအဲညိ,"(adv) please come to my house, both of you."
Please cover the basket with a cloth,ဂြောပ်,နဂှ်ဂြောပ်ထောံကဵုယာတ်ညိ (v) please cover the basket with a cloth.
Please explain the ins and outs of the matter to us,ဟီုတၠး,ပ္ဍဲ မ္ၚးအမှုဂှ်ဟီုစလိုဟ်ကဵုပိုဲညိ (v) please explain the ins and outs of the matter to us.
Please give a sign as to who my daughter's husband will be,မိတ်ဒါန်ကောန်အဲဂှ်ထ္ၜးကဵုအဲညိ,(n) please give a sign as to who my daughter's husband will be.
Please handle that carefully,ရပ်,ဣဂှ်ရပ်ကဵုသ္တိညိ (v) please handle that carefully.
Please heat the water,ဂတဴလဝ်ဍာ်ညိ,(v) please heat the water.
Please help me,ပြီုကဵုအဲညိ,(v) please help me.
Please let me go,ဗလးအဲညိ,(v) please let me go.
Please let me have it on credit,ကဝုတ်,သွံကဵုအဲကဝုတ်ညိ (v) please let me have it on credit.
Please let me know,ဏး,ကဵုအဲတီဏး (ppm.) please let me know.
Please let me watch the poay,ကဵုအဲဗဵုဝေၚ်ပေဲါညိ,(v) please let me watch the poay.
Please listen carefully.  ကလၚ်၊ ကလၚ်ပၚ်မှိၚ်၊ ထံၚ်သောတ၊ ပၚ်မှိၚ်။,ထံၚ်,"3 (v) listen, pay attention, strain one’s ears.    ထံၚ်က္တောဝ် (v) give attention, pay attention.    ပရောဏံမၞးထပ်မိၚ်မွဲသာ်ၜါရာမ္ဂးထံၚ်က္တောဝ်ကဵုချိုတ်ပၠိုတ်ညိ (v) if you hear anything about it, please listen carefully. [Cf.] ကလၚ်၊ ကလၚ်ပၚ်မှိၚ်၊ ထံၚ်သောတ၊ ပၚ်မှိၚ်။"
Please listen.  ကလၚ်ညိ။,နကြိ,"(v) [P.] listen, please listen. [id] ကလၚ်ညိ။"
Please make it narrower.    ဒဳခ္ဍန်ဏာမၚ်ဂြာဲ  to drive deer into a narrow passage.  သၠဲ။     ခ္ဍန်  to be narrow.    ခ္ဍန်အရေဝ်  to speak obscurely,ခဍန်,"2 (v) to make narrow, to restrict. [id] ခ္ဍန်၊ ခမၞန်။    တရၚ်သၠဲလောန်အာခ္ဍန်ထောံညိ (v) the door way is to wide, please make it narrower.    ဒဳခ္ဍန်ဏာမၚ်ဂြာဲ(ယ်) (v) to drive deer into a narrow passage. [opp.] သၠဲ(ယ်)။    [Der.] ခ္ဍန် (v) to be narrow.    ခ္ဍန်အရေဝ် (v) to speak obscurely."
Please make it narrower.    ဒဳခ္ဍန်ဏာမၚ်ဂြာဲ  to drive deer into a narrow passage.  သၠဲ။     ခ္ဍန်  to be narrow.    ခ္ဍန်အရေဝ်  to speak obscurely,ခဍန်,"2 (v) to make narrow, to restrict. [id] ခ္ဍန်၊ ခမၞန်။    တရၚ်သၠဲလောန်အာခ္ဍန်ထောံညိ (v) the door way is to wide, please make it narrower.    ဒဳခ္ဍန်ဏာမၚ်ဂြာဲ(ယ်) (v) to drive deer into a narrow passage. [opp.] သၠဲ(ယ်)။    [Der.] ခ္ဍန် (v) to be narrow.    ခ္ဍန်အရေဝ် (v) to speak obscurely."
Please make it narrower.    ဒဳဖ္ဍန်ဏာမၚ်ဒြာဲ  to drive deer into a narrow passage.  သၠဲ။  ဂဍန်။     ဍန်  narrow,ဖဍန်,"2 (v) to make narrow, to restrict. [id] ဖ္ဍန်။    တရၚ်သၠဲလောန်အာဖ္ဍန်ထောံညိ (v) the doorway is too wide, please make it narrower.    ဒဳဖ္ဍန်ဏာမၚ်ဒြာဲ(ယ်) (v) to drive deer into a narrow passage. [opp.] သၠဲ(ယ်)။ [Var.] ဂဍန်။    [Der.] ဍန် (v) narrow, to be narrow.    ဖ္ဍန်အရေဝ် (v) to speak obscurely.    ဖ္ဍန်ထောံ(အ်) (v) to make narrow."
Please make some tea or some coffee,ဒှ်,"ဍာ်လက်ဖက်ကဵုဒှ် ဍာ်ကာဖဲကဵုဒှ် ပလေဝ်လဝ်ညိ (conj.) please make some tea or some coffee, as va. To be in the state of."
Please make some tea or some coffee,သဒှ်,ဍာ်လက်ဇက်ကဵုသဒှ် ဍာ်ကာဖဲကဵုသဒှ်ပလေၚ်လဝ်ညိ (v) please make some tea or some coffee.
Please move over to the side,ဆုဲအာဒကဴဂှ်ညိ,(v) please move over to the side.
Please pass me the betel-box,ဗစိုပ်,ဗစိုပ်ခ္ဍံကဵုအဲညိ (v) please pass me the betel-box.
Please push this chair over there,ဇရိုဟ်,ခုၚ်ဂ္ဇံဏံဇရိုဟ်ဏာလ္ပာ်တေံညိ (v) please push this chair over there.
Please put off the boat to the shore.  ဂစာန်။  ဒက၊ ပသ္ၚောဲ၊ သ္က၊ သလိုက်ပ္တိတ်။,ထက,ညံၚ်ဂၠုၚ်ဟဂွံစုက်သြၚ်ထ္ကပ္တိတ် (v) please put off the boat to the shore. [Syn.] ဂစာန်။ [Var.] ဒက၊ ပသ္ၚောဲ၊ သ္က၊ သလိုက်ပ္တိတ်။
Please put the baby's shirt on him,လ္တက်ထောံပလောံကဵုကောန်ၚ္ၚာ်ညိ,(v) please put the baby's shirt on him.
Please put up your hands?,တပ်စိုတ်,"သွက်ဂွံသ္ပဥက္ကဋ္ဌ ညးဂှ်တုပ်စိုတ်ကဵုမာံသံၚ်မ္ဂး ပ္တဴတဲအိုတ်ညိ (v) will all those who agree to having Mearm Song as president, please put up your hands?"
Please put up your hands?  ပေၚ်စိုတ်၊ မှုဟ်စိုတ်။,သ္တပ်,"သွက်ဂွံသ္ပဥက္ကဋ္ဌညးဂှ်သ္တပ်စိုတ်ကဵုမာံသောၚ်မ္ဂးပ္တဴတဲအိုတ်ညိ (v) will all those who agree to having Mearm Saong as president, please put up your hands? [Cf.] ပေၚ်စိုတ်၊ မှုဟ်စိုတ်။"
Please send me a letter.  စဴ၊ ပလန်၊ ပၠန်၊ ဖျဴ။,ကလေၚ်,"ဗှ်ေစိုပ်လ္ဂုၚ်တုဲ ကလေၚ်လိက်ကဵုအဲတၞးညိ (v) when you get to Rangoon, please send me a letter. [Cf.] စဴ၊ ပလန်၊ ပၠန်၊ ဖျဴ။"
Please settle our dispute for us,အမှု,စဳရေၚ်ကဵုအမှုပိုဲညးၜါညိ (n) please settle our dispute for us.
Please shave me,ကးကဵုအဲညိ,(v) please shave me.
Please sit down,ဂ္ဇံညိ,(v) please sit down.
Please sit down,ဒဇအ်,ဒ္ဇံညိ (v) please sit down.
Please sit down,ဒဇံ,ဒ္ဇံညိ (v) please sit down.
Please take us with you,ပိုဲ,ကော်ဏာပိုဲညိ (pron) please take us with you.
Please take us with you,ပိုယ်,ကော်ဏာပိုဲညိ (pron) please take us with you.
Please teach me about medicine,ဗတောန်,ပရောဂြန်ဂဥုဲဂှ်ဗ္တောန်ကဵုအဲညိ (v) please teach me about medicine.
Please tie the curtain back,ဂေါတ်ထောံယာတ်တရၚ်ညိ,(v) please tie the curtain back.
Please wait outside,သ္ပဂုန်တုဲမၚ်မံၚ်ပ္ဍဲမ္ၚးတေံညိ,(v) please wait outside.
Please wait three days,တၚဲ,မၚ်ပိတ္ၚဲညိ (n) please wait three days.
Please wait three days,တ္ၚဲ,မၚ်ပိတ္ၚဲညိ (n) please wait three days.
Please.  first sense,ဖအိုတ်,"ဟီုပ္တိတ်ဖ္အိုတ်ညိ (v) tell us everything, please. [Cf.] first sense, ပၠေၚ်။ second sense, အရိုဟ်၊ အိုတ်သီု(မ်)၊ စၟံ(အ်)၊ တၟံ(အ်)။ [Der.] အိုတ် (v) to be exhausted."
Please.  ကၞပ်၊ ဍိတ်။,ဟိတ်,"မံၚ်ဟိတ်ဟိတ်ဇြဇြညိ (v) keep quiet, quiet, please. [Cf.] ကၞပ်၊ ဍိတ်။"
Please.  ပရိုက်။  ကရိုက်  to be suitable,ကရိုက်,"သ္ပကရိုက်စိုတ် (v) do as you feel inclined. (adv) do as you like, please. [Cf.] ပရိုက်။ [Der.] ကရိုက် (v) to be suitable."
Please.  ပလေဝ်၊ ပြေၚ်။,ပရှ်,"4 (v) to prepare, make ready.    ဗှေ်ပရှ်ပုၚ်ကဵုအဲညိ (v) have some food ready for me, please. [Cf.] ပလေဝ်၊ ပြေၚ်။"
Please.  ပလေဝ်၊ ပြေၚ်။,ပရဟ်,"4 (v) to prepare, make ready.    ဗှေ်ပရှ်ပုၚ်ကဵုအဲညိ (v) have some food ready for me, please. [Cf.] ပလေဝ်၊ ပြေၚ်။"
Please. second sense,ဇိုၚ်,"2 (n) edge, vicinity.    ကၠုၚ်ဇိုၚ်ဏံညိ (n) come over here, please. second sense, ဍေံကွာ်ဝေၚ်အာဇိုၚ်က္ၜဳ (n) he is walking by the river.    ဍေံတံမံၚ်ပ္ဍဲဇိုၚ်မ္ၚးဍုၚ်လ္ဂုၚ် (n) they live on the outskirts of Rangoon. [id] ဍေံတံမံၚ်ပ္ဍဲဇိုၚ်ဇဵုဍုၚ်လ္ဂုၚ်။    မံၚ်ဇိုၚ်သ္ၚိ (n) stay near the house. [Cf.] ဥပစာဲ၊ ဥပစာ၊ တရပ်၊ ဓရီု၊ ဗ္ဒာဲ၊ သၟောန်၊ သြဝ်။"
Pleased,သ္ဇုၚ်ဖိ,"(v) to be satisfied, pleased."
Pleased,သ္ဇုၚ်သ္ဍိုက်,"(v) to repose faith {ကဵု(ဝ်) (prep) in}, to have faith, to be satisfied, pleased, to take pleasure in. [id.] သဒ္ဓါ၊ သၠိၚ်စိုတ်။"
Pleasing,တ္ၜိုဟ်မိပ်,"(v) to be grateful, pleasing."
Pleasing,ထမၞိက်,"(adj) delightful, pleasing."
Pleasing.   ထမၞိက်၊ မဂပ်ဂဝ်၊ မထတ်၊ မထၟိက်၊ မဒးရး၊ မနွံကဵုသ္ဇုၚ်သ္ဍိုက်။,မသ္ကဵုသ္ဍိုက်မၠိုက်,(adj) pleasing.  [id] ထမၞိက်၊ မဂပ်ဂဝ်၊ မထတ်၊ မထၟိက်၊ မဒးရး၊ မနွံကဵုသ္ဇုၚ်သ္ဍိုက်။
Pleasing.  ထၟိက်။,ထမိက်,"(adj) delightful, pleasing. [id] ထၟိက်။"
Pleasingly,မှောၚ်ဇာလဟိၚ်လဟာဲ,"(adv) pleasingly, melodiously, persuasively."
Pleasurable.  မတ္ၜိုဟ်မိပ်၊ မသ္ကဵုဒှ်သ္ဍိုက်မၠိုက်၊ မသ္ကဵုမိပ်ဇြိပ်။,မယတ်သ္ပတ်,(adj) pleasurable. [id] မတ္ၜိုဟ်မိပ်၊ မသ္ကဵုဒှ်သ္ဍိုက်မၠိုက်၊ မသ္ကဵုမိပ်ဇြိပ်။
Pleasure,ယဿပတ်,"(n) [P.] pleasure, enjoyment, property, possession."
Pleasure,ရတိ,"(n) [P.] pleasure, love, attachment."
Pleasure,ရဝှၚ်ရဝှာဲ,"(n) [P.] taste, flavour, pleasure, savour."
Pleasure,လဟိၚ်စိုတ်,"1 (n) pleasure, love, attachment."
Pleasure,သုခ,"(n) [P.] [LF] bliss, happiness, pleasure, delight, Syn. တသိုက်စိုတ်။"
Pleasure garden,ကၠံသွဝ်,(n) pleasure garden.
Pleasure garden,ဥဒျာန်,"(n) [LF] public garden, pleasure garden, grave, park."
Pleasure garden,ဥယာန်,"(n) [P. uyyanam] pleasure garden, park, orchard. [id] ဥဒျာန်၊"
Pleasure giving jewel,မၞိက်ကာမဒ,(n) [P. manikamado] pleasure giving jewel.
Pleasure.  ၜိုဟ်။    သာယေန်  to be pleasant,သာ,"7 (v) to be pleasant. [id.] သာယာ။    ကၠံသာယာ (v) pleasant garden.    ရှ်သာ (v) fine flavour, pleasure. [Cf.] ၜိုဟ်။    သာယေန် (v) to be pleasant, melodious. [id.] သာယျေန်။    ရမျှာၚ်ဂြဝ်သာယျေန် (v) the melodious sound of violins."
Plebeian,အနိယတ,"(n) [P.] uncertain, doubt, common, ordinary, plebeian."
Pledge,စွံစၟတ်သစ္စ,(v) pledge.
Pledge,ဇရာန်,"(n) earnest, pledge."
Pledge,ပဋိညာန်,"(n) vow, promise, pledge, dispute."
Pledge,ပသိုန်,"(n) pledge, promise, agreement."
Pledge of faith,တွံစၟတ်,"(v) vow, pledge of faith."
